TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-30 17:50:34,1769795434356,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth,GET,mode=sign-in&_rsc=1r34m,200,zs9ws-1769795434356-e3cfd60e10f3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,static,/frontend/auth,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,269,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434346,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth,GET,mode=sign-up&_rsc=1r34m,200,wkf8s-1769795434346-8b882f6c34bb,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,PRERENDER,static,/frontend/auth,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,112,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434346,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth/sign-up,GET,_rsc=1r34m,200,9wldt-1769795434346-27a8a3526c0c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,PRERENDER,static,/frontend/auth/sign-up,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,100,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434346,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/about,GET,_rsc=1r34m,200,2t9rq-1769795434346-6505c906830b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,static,/frontend/about,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,6,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434117,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth,GET,mode=sign-in&_rsc=1r34m,200,q5jsz-1769795434117-a974eca008aa,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/auth,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,273,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434110,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth,GET,mode=sign-up&_rsc=1r34m,200,m5g6j-1769795434110-654893d4ecc2,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/auth,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,306,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434105,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/about,GET,_rsc=1r34m,200,h9hhv-1769795434105-8a8d948906a1,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/about,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,238,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434105,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth/sign-up,GET,_rsc=1r34m,200,7t5rn-1769795434105-69afa48e0f4c,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/auth/sign-up,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,289,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434092,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth,GET,mode=sign-up&_rsc=1r34m,200,fbn9s-1769795434092-053099851ab3,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/auth,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,307,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434087,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/about,GET,_rsc=1r34m,200,q7527-1769795434087-b8342ae97646,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/about,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,270,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:34,1769795434085,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/auth/sign-up,GET,_rsc=1r34m,200,5dzmx-1769795434085-257b2171d253,vercel-screenshot/1.0,,production,main,PRERENDER,static,/frontend/auth/sign-up,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,299,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:33,1769795433623,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/,GET,,200,trkw8-1769795433623-0ef86619e740,vercel-screenshot/1.0,,production,main,HIT,static,/frontend/,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,7,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:33,1769795433588,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/,GET,,200,dnz8w-1769795433588-f7fc75310e51,vercel-screenshot/1.0,,production,main,HIT,static,/frontend/,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,36,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:33,1769795433095,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/,GET,,200,zzxbm-1769795433095-a61a4fdb9859,vercel-screenshot/1.0,,production,main,HIT,static,/frontend/,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,460,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:50:33,1769795433044,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app/,GET,,200,q6wwq-1769795433044-e7953081e7b3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,PRERENDER,static,/frontend/,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,udaansetu-gvrpcemh7-dhruvpatel16120s-projects.vercel.app,dpl_HUgNGHhXmKw9hjgzUS5N9BrQZ9Bz,437,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:44:09,1769795049201,udaansetuai.vercel.app/,GET,,404,2rghq-1769795049201-3b714578cc23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,static,/,udaansetuai.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,240,bom1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:43:27,1769795007081,udaansetuai.vercel.app/8000,GET,,404,x9m72-1769795007081-f46907c044f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,static,/8000,udaansetuai.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,600,bom1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:43:13,1769794993522,udaansetuai.vercel.app/,GET,,404,xdlf5-1769794993522-62ee04d69492,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,static,/,udaansetuai.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,225,bom1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:43:05,1769794985361,udaansetuai.vercel.app/,GET,,404,4ncdr-1769794985361-c03eaebd0b59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,static,/,udaansetuai.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,468,bom1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:42:26,1769794946637,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app/favicon.ico,GET,,404,dcxsx-1769794946637-7b824b52303b,vercel-screenshot/1.0,,production,main,,static,/favicon.ico,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,115,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:42:26,1769794946317,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app/,GET,,404,98gq4-1769794946317-1cd1b0c79da0,vercel-screenshot/1.0,,production,main,,static,/,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,83,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:42:26,1769794946273,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app/,GET,,404,dk8z5-1769794946273-17e52d90a03f,vercel-screenshot/1.0,,production,main,,static,/,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,129,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:42:25,1769794945989,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app/,GET,,404,zs9kz-1769794945989-f90807ea76d0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,,static,/,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,udaansetu-jgc9ockxg-dhruvpatel16120s-projects.vercel.app,dpl_DUNahRExFVR3b9xdADkdmxDEqC4P,195,sfo1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
2026-01-30 17:32:08,1769794328241,udaansetuai.vercel.app/,GET,,404,bl49p-1769794328241-fe2d2cf6b337,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,static,/404.html,udaansetuai.vercel.app,udaansetu-bp5px60wg-dhruvpatel16120s-projects.vercel.app,dpl_HdGbHUBGPphiVsh2t3i3HsGtYE9W,245,bom1,,,,prj_kErXilNoIEsHWK4baWoKnskemxTi,,,,,
